Source,Target,Year
1003,2376,1996
1003,1002,1996
1003,1004,1996
1003,1007,1996
1003,2802,1996
1003,216,1996
1007,1342,1996
1007,927,1996
1007,2376,1996
1007,2901,1996
1007,1003,1996
1007,1002,1996
1007,1004,1996
1007,216,1996
1007,2802,1996
1007,513,1996
1007,1535,1996
1007,516,1996
1007,1692,1996
1057,6153,1996
1057,4998,1996
1057,5103,1996
1057,4662,1996
1057,1105,1996
1057,4659,1996
1092,255,1996
1092,271,1996
1092,6838,1996
1102,1210,1996
1103,2738,1996
1103,2739,1996
1103,2740,1996
1103,2741,1996
1103,2742,1996
1114,1146,1996
1114,3618,1996
1146,1888,1996
1146,1889,1996
1164,3925,1996
1164,3010,1996
1180,162,1996
1180,163,1996
1184,162,1996
1184,163,1996
1184,673,1996
1189,731,1996
1189,732,1996
1189,225,1996
1189,508,1996
1189,733,1996
1189,734,1996
1189,735,1996
1189,230,1996
1189,736,1996
1189,737,1996
1189,271,1996
1189,738,1996
1189,739,1996
1189,1188,1996
1194,733,1996
1194,2459,1996
1194,216,1996
1195,302,1996
1195,1186,1996
1195,4569,1996
1195,5332,1996
1199,229,1996
1199,230,1996
1199,493,1996
1199,498,1996
1213,5555,1996
1213,6664,1996
1213,7823,1996
1213,6146,1996
1213,1217,1996
1213,1218,1996
1214,10585,1996
1214,1212,1996
1214,1213,1996
1214,2291,1996
1214,5142,1996
1214,1215,1996
1214,10459,1996
1214,1216,1996
1214,6114,1996
1214,1133,1996
1217,5555,1996
1217,1211,1996
1217,1212,1996
1217,551,1996
1217,6146,1996
1217,8958,1996
1217,9687,1996
1217,1085,1996
1217,1216,1996
1217,1220,1996
1217,2142,1996
1217,1133,1996
1219,9919,1996
1219,5555,1996
1219,3794,1996
1219,1211,1996
1219,1212,1996
1219,551,1996
1219,6146,1996
1219,1217,1996
1219,9687,1996
1219,8958,1996
1219,1085,1996
1219,1216,1996
1219,1220,1996
1219,2142,1996
1228,8062,1996
1229,2101,1996
1260,830,1996
1260,1391,1996
1260,2749,1996
1260,1259,1996
1266,9492,1996
1299,751,1996
1314,3558,1996
1314,3817,1996
1314,1269,1996
1342,192,1996
1342,1343,1996
1342,198,1996
1342,1422,1996
1342,1346,1996
1342,1347,1996
1342,205,1996
1367,260,1996
1367,2534,1996
1367,7989,1996
1367,271,1996
1367,1001,1996
1370,6221,1996
1370,1095,1996
1370,1542,1996
1372,1371,1996
1372,4311,1996
1398,2417,1996
1398,714,1996
1398,1399,1996
1398,1101,1996
1399,302,1996
1399,260,1996
1401,260,1996
1401,225,1996
1401,509,1996
1401,229,1996
1401,230,1996
1401,2296,1996
1401,739,1996
1401,1001,1996
1403,5570,1996
1413,1342,1996
1413,1409,1996
1413,1343,1996
1413,773,1996
1413,761,1996
1413,2914,1996
1413,205,1996
1413,778,1996
1415,978,1996
1415,7432,1996
1427,255,1996
1427,104,1996
1427,1428,1996
1427,1429,1996
1427,1431,1996
1427,387,1996
1447,2426,1996
1447,16,1996
1447,998,1996
1447,1000,1996
1447,846,1996
1447,377,1996
1447,3804,1996
1447,513,1996
1447,3377,1996
1447,208,1996
1447,1094,1996
1447,26,1996
1447,426,1996
1447,3126,1996
1448,2426,1996
1448,548,1996
1448,16,1996
1448,3375,1996
1448,4378,1996
1448,1888,1996
1448,998,1996
1448,1094,1996
1448,1003,1996
1448,26,1996
1448,3953,1996
1448,4260,1996
1448,3376,1996
1448,735,1996
1448,230,1996
1448,3804,1996
1448,515,1996
1448,1402,1996
1448,1023,1996
1448,3377,1996
1448,208,1996
1448,4166,1996
1448,6023,1996
1448,4466,1996
1448,306,1996
1448,308,1996
1448,2012,1996
1448,1001,1996
1517,860,1996
1517,1209,1996
1520,6301,1996
1520,6302,1996
1535,1033,1996
1535,3421,1996
1535,2405,1996
1535,764,1996
1535,3426,1996
1560,4583,1996
1560,1870,1996
1560,5246,1996
1577,2387,1996
1577,2181,1996
1577,2416,1996
1692,1004,1996
1692,216,1996
1692,513,1996
1698,3352,1996
1721,259,1996
1721,2012,1996
1723,2186,1996
1724,1577,1996
1725,4260,1996
1725,1724,1996
1725,10568,1996
1725,10829,1996
1725,1228,1996
1725,1448,1996
1725,1269,1996
1742,261,1996
1742,224,1996
1742,508,1996
1742,775,1996
1742,6837,1996
1742,271,1996
1742,6838,1996
1756,9336,1996
1756,3412,1996
1756,11194,1996
1776,2270,1996
1776,842,1996
1776,1815,1996
1776,1777,1996
1777,1776,1996
1777,842,1996
1777,2270,1996
1846,1556,1996
1870,4583,1996
1870,1556,1996
1870,1560,1996
1874,773,1996
1874,761,1996
1874,1892,1996
1913,421,1996
1913,1083,1996
1913,1909,1996
1913,2020,1996
1913,1910,1996
1913,1136,1996
1913,2021,1996
1913,115,1996
1913,2022,1996
1913,2023,1996
1913,4,1996
1913,5,1996
1913,208,1996
1913,2024,1996
1942,162,1996
1952,3359,1996
1952,3080,1996
1952,1499,1996
1952,7584,1996
1952,5912,1996
1952,439,1996
1966,4057,1996
1966,151,1996
1966,6922,1996
1969,1968,1996
1975,623,1996
1975,21,1996
1975,2611,1996
1975,132,1996
1975,1556,1996
1975,1560,1996
2076,8687,1996
2076,3515,1996
2079,260,1996
2079,1402,1996
2092,3421,1996
2092,2914,1996
2092,4859,1996
2093,2025,1996
2093,983,1996
2093,941,1996
2093,1007,1996
2093,945,1996
2093,1535,1996
2093,208,1996
2093,1448,1996
2093,306,1996
2150,2524,1996
2154,2147,1996
2154,2158,1996
2154,2150,1996
2154,3940,1996
2171,773,1996
2171,206,1996
2171,605,1996
2171,778,1996
2174,3322,1996
2174,4691,1996
2174,2175,1996
2175,2174,1996
2175,4691,1996
2185,1247,1996
2185,1170,1996
2234,2973,1996
2234,381,1996
2254,2866,1996
2256,1391,1996
2256,1259,1996
2256,1260,1996
2262,3399,1996
2262,2260,1996
2262,1844,1996
2276,433,1996
2276,3079,1996
2276,2811,1996
2276,3080,1996
2276,3081,1996
2276,439,1996
2276,558,1996
2276,1499,1996
2276,560,1996
2276,4034,1996
2360,512,1996
2360,2070,1996
2360,4375,1996
2360,3546,1996
2360,2675,1996
2360,5815,1996
2360,2416,1996
2363,1370,1996
2365,2368,1996
2365,440,1996
2365,441,1996
2365,1169,1996
2371,282,1996
2371,21,1996
2371,813,1996
2385,4687,1996
2385,4691,1996
2385,4639,1996
2385,4641,1996
2387,1577,1996
2387,2181,1996
2388,6146,1996
2388,3126,1996
2389,368,1996
2402,3426,1996
2405,3421,1996
2405,764,1996
2405,5332,1996
2405,4859,1996
2413,5186,1996
2413,2542,1996
2417,260,1996
2417,1399,1996
2417,3802,1996
2417,261,1996
2417,3269,1996
2417,716,1996
2422,731,1996
2422,1402,1996
2422,11774,1996
2422,998,1996
2422,733,1996
2422,310,1996
2422,1068,1996
2422,2459,1996
2422,2460,1996
2422,205,1996
2422,4569,1996
2424,10205,1996
2424,230,1996
2424,3773,1996
2424,7375,1996
2424,731,1996
2431,2435,1996
2433,2435,1996
2433,184,1996
2433,2430,1996
2433,245,1996
2433,2431,1996
2433,2434,1996
2433,247,1996
2434,573,1996
2434,184,1996
2434,4314,1996
2435,245,1996
2435,247,1996
2463,2454,1996
2463,2455,1996
2463,731,1996
2463,2462,1996
2463,12147,1996
2492,2886,1996
2494,2450,1996
2494,1815,1996
2494,2495,1996
2524,0,1996
2524,3985,1996
2524,3986,1996
2524,2150,1996
2524,1432,1996
2527,11329,1996
2538,2376,1996
2592,837,1996
2602,6426,1996
2602,3333,1996
2602,837,1996
2630,5033,1996
2630,7289,1996
2631,8951,1996
2631,1852,1996
2631,1853,1996
2631,9282,1996
2631,7289,1996
2666,2061,1996
2678,4984,1996
2678,3884,1996
2679,573,1996
2679,3445,1996
2679,2430,1996
2681,5812,1996
2681,1299,1996
2681,5815,1996
2689,548,1996
2689,1094,1996
2689,2675,1996
2689,4435,1996
2689,5008,1996
2689,4038,1996
2692,998,1996
2692,5583,1996
2692,2675,1996
2692,2635,1996
2692,9203,1996
2692,3229,1996
2692,6084,1996
2712,387,1996
2718,1862,1996
2718,1003,1996
2718,1004,1996
2718,377,1996
2718,2802,1996
2718,5490,1996
2719,2811,1996
2719,5913,1996
2719,8746,1996
2802,1002,1996
2802,1003,1996
2802,1004,1996
2802,1007,1996
2802,513,1996
2802,216,1996
2824,162,1996
2857,1846,1996
2857,21,1996
2862,21,1996
2862,2857,1996
2862,1846,1996
2863,1915,1996
2866,281,1996
2866,21,1996
2901,1505,1996
2901,4156,1996
2905,1978,1996
2905,3897,1996
2905,2260,1996
2905,1844,1996
2916,5632,1996
2916,2915,1996
2936,421,1996
2973,2234,1996
2973,381,1996
2973,375,1996
3010,1118,1996
3029,652,1996
3029,3028,1996
3029,832,1996
3029,6247,1996
3029,214,1996
3029,167,1996
3029,1391,1996
3040,21,1996
3040,23,1996
3042,3329,1996
3067,616,1996
3067,6947,1996
3068,616,1996
3068,619,1996
3068,621,1996
3074,4179,1996
3076,2701,1996
3081,4375,1996
3081,4654,1996
3081,10529,1996
3081,846,1996
3081,2811,1996
3081,555,1996
3081,10527,1996
3081,216,1996
3081,2276,1996
3081,440,1996
3081,308,1996
3081,558,1996
3081,1499,1996
3081,559,1996
3081,560,1996
3085,1901,1996
3085,998,1996
3085,1023,1996
3100,906,1996
3102,5744,1996
3107,2025,1996
3107,300,1996
3107,6779,1996
3125,2713,1996
3125,1023,1996
3125,714,1996
3125,371,1996
3125,998,1996
3125,1094,1996
3126,3377,1996
3126,1133,1996
3127,1447,1996
3127,1448,1996
3167,2045,1996
3167,5255,1996
3175,21,1996
3175,23,1996
3205,756,1996
3205,731,1996
3205,733,1996
3205,414,1996
3205,2078,1996
3206,5343,1996
3206,6703,1996
3206,3204,1996
3206,5652,1996
3206,3205,1996
3222,860,1996
3248,7208,1996
3251,900,1996
3251,487,1996
3251,1746,1996
3251,1747,1996
3251,3922,1996
3251,3923,1996
3260,6664,1996
3261,3260,1996
3261,551,1996
3261,1215,1996
3261,9687,1996
3261,1085,1996
3269,1398,1996
3269,1399,1996
3269,1400,1996
3269,1401,1996
3269,1402,1996
3284,7650,1996
3284,2358,1996
3284,4567,1996
3284,3039,1996
3284,3914,1996
3284,4880,1996
3285,901,1996
3314,747,1996
3315,10533,1996
3315,3359,1996
3315,512,1996
3315,3079,1996
3315,1499,1996
3315,4375,1996
3315,4033,1996
3315,2811,1996
3315,5910,1996
3315,10224,1996
3315,555,1996
3315,2812,1996
3315,10527,1996
3315,2416,1996
3315,5913,1996
3315,426,1996
3315,10532,1996
3315,10534,1996
3315,747,1996
3329,261,1996
3329,998,1996
3329,1097,1996
3352,2527,1996
3352,1698,1996
3363,552,1996
3363,1398,1996
3363,4056,1996
3363,2539,1996
3363,2536,1996
3363,2537,1996
3363,1402,1996
3368,8495,1996
3392,255,1996
3392,267,1996
3392,1844,1996
3392,3650,1996
3392,1978,1996
3392,644,1996
3392,539,1996
3392,268,1996
3397,3395,1996
3397,8829,1996
3399,2262,1996
3399,3204,1996
3412,6476,1996
3413,548,1996
3422,3421,1996
3422,792,1996
3422,1535,1996
3444,181,1996
3444,573,1996
3444,8805,1996
3444,575,1996
3444,3445,1996
3444,8806,1996
3444,2430,1996
3444,2679,1996
3444,8808,1996
3444,247,1996
3467,6116,1996
3474,3473,1996
3474,6897,1996
3491,1952,1996
3491,512,1996
3491,370,1996
3491,421,1996
3491,552,1996
3491,4033,1996
3491,2071,1996
3491,4034,1996
3491,1169,1996
3491,2689,1996
3491,4035,1996
3491,1447,1996
3491,2276,1996
3491,4,1996
3491,439,1996
3491,440,1996
3491,4036,1996
3491,4037,1996
3491,3127,1996
3491,4038,1996
3513,2261,1996
3516,3517,1996
3517,3516,1996
3517,375,1996
3517,2830,1996
3517,4913,1996
3517,624,1996
3523,6295,1996
3523,7597,1996
3523,203,1996
3523,2914,1996
3523,5332,1996
3536,1862,1996
3536,164,1996
3536,4337,1996
3536,169,1996
3584,1168,1996
3593,3589,1996
3614,1082,1996
3614,1083,1996
3614,4887,1996
3614,2022,1996
3615,3341,1996
3615,3342,1996
3615,3343,1996
3616,3070,1996
3616,1082,1996
3616,4887,1996
3616,1910,1996
3616,3,1996
3616,115,1996
3616,2022,1996
3616,2023,1996
3616,4,1996
3632,6819,1996
3632,6047,1996
3678,642,1996
3678,260,1996
3678,225,1996
3678,509,1996
3678,267,1996
3678,1401,1996
3678,417,1996
3678,230,1996
3678,229,1996
3698,524,1996
3702,842,1996
3702,2270,1996
3702,846,1996
3707,4136,1996
3707,1269,1996
3764,368,1996
3773,1189,1996
3773,731,1996
3773,732,1996
3773,901,1996
3773,6703,1996
3787,5202,1996
3787,1949,1996
3792,2358,1996
3792,1085,1996
3804,16,1996
3804,1447,1996
3804,557,1996
3805,3801,1996
3805,3803,1996
3805,2428,1996
3806,2428,1996
3806,2426,1996
3806,1888,1996
3806,2429,1996
3807,16,1996
3807,1094,1996
3807,998,1996
3807,377,1996
3807,2428,1996
3807,3806,1996
3807,1023,1996
3809,2147,1996
3812,382,1996
3812,2724,1996
3812,7308,1996
3812,777,1996
3812,2278,1996
3840,1057,1996
3840,5103,1996
3925,1164,1996
3953,2426,1996
3953,3375,1996
3953,1094,1996
3953,3376,1996
3953,3377,1996
3953,1448,1996
3979,6199,1996
3979,2619,1996
4006,1342,1996
4006,7622,1996
4006,195,1996
4006,1409,1996
4006,198,1996
4006,1347,1996
4006,205,1996
4034,1952,1996
4034,370,1996
4034,433,1996
4034,2070,1996
4034,4401,1996
4034,439,1996
4034,1822,1996
4035,1082,1996
4035,3614,1996
4035,3341,1996
4035,3342,1996
4035,1913,1996
4035,2022,1996
4035,3615,1996
4035,3616,1996
4037,1913,1996
4037,552,1996
4037,1910,1996
4037,5227,1996
4037,4,1996
4037,548,1996
4038,530,1996
4038,4608,1996
4038,5511,1996
4038,1169,1996
4038,2368,1996
4038,440,1996
4038,4036,1996
4075,1094,1996
4075,12,1996
4075,1023,1996
4075,1269,1996
4092,1228,1996
4092,1269,1996
4095,163,1996
4095,3028,1996
4095,4861,1996
4095,162,1996
4121,2830,1996
4121,2833,1996
4137,1507,1996
4137,503,1996
4137,1889,1996
4137,1023,1996
4225,2147,1996
4225,0,1996
4225,2150,1996
4225,2154,1996
4225,2158,1996
4260,3966,1996
4260,941,1996
4279,2901,1996
4280,1002,1996
4290,625,1996
4290,711,1996
4290,628,1996
4290,1565,1996
4308,2370,1996
4314,421,1996
4314,2955,1996
4314,9332,1996
4314,4947,1996
4314,423,1996
4337,162,1996
4337,163,1996
4337,164,1996
4337,167,1996
4337,169,1996
4401,1952,1996
4401,370,1996
4401,433,1996
4401,2070,1996
4401,0,1996
4401,4034,1996
4401,2276,1996
4401,438,1996
4401,439,1996
4401,1822,1996
4405,3544,1996
4405,3545,1996
4405,8536,1996
4406,502,1996
4406,503,1996
4406,2480,1996
4406,506,1996
4407,368,1996
4407,1507,1996
4407,1512,1996
4407,1513,1996
4407,503,1996
4408,502,1996
4408,438,1996
4408,3228,1996
4455,3514,1996
4466,2426,1996
4466,372,1996
4466,3953,1996
4466,216,1996
4466,378,1996
4466,1448,1996
4467,255,1996
4467,260,1996
4467,1097,1996
4467,7909,1996
4467,271,1996
4467,1100,1996
4467,2012,1996
4467,1101,1996
4514,381,1996
4515,3152,1996
4515,9806,1996
4531,260,1996
4531,509,1996
4538,151,1996
4538,421,1996
4538,2955,1996
4539,2955,1996
4539,2365,1996
4539,440,1996
4539,2367,1996
4539,421,1996
4566,1100,1996
4567,714,1996
4567,4284,1996
4567,731,1996
4567,2358,1996
4567,4285,1996
4567,491,1996
4567,4166,1996
4582,1556,1996
4582,4784,1996
4582,1870,1996
4583,0,1996
4583,6028,1996
4583,1128,1996
4583,5044,1996
4616,1085,1996
4616,4502,1996
4639,2385,1996
4639,4691,1996
4639,5083,1996
4639,2936,1996
4641,5804,1996
4641,4947,1996
4641,2385,1996
4641,2936,1996
4648,259,1996
4648,3096,1996
4660,1437,1996
4674,1517,1996
4687,8748,1996
4687,4383,1996
4687,5083,1996
4691,684,1996
4691,685,1996
4691,2174,1996
4691,4639,1996
4691,5083,1996
4784,1975,1996
4834,3754,1996
4834,813,1996
4880,4117,1996
4880,566,1996
4880,2811,1996
4883,644,1996
4883,259,1996
4883,261,1996
4883,225,1996
4883,1097,1996
4883,271,1996
4883,1100,1996
4883,6973,1996
4913,624,1996
4917,652,1996
4917,830,1996
4917,833,1996
4917,835,1996
4928,4691,1996
4928,4308,1996
4943,3203,1996
4943,9313,1996
4943,4944,1996
4943,7324,1996
4943,4945,1996
4943,700,1996
4943,2572,1996
4943,755,1996
4943,1085,1996
4950,3278,1996
4950,2519,1996
4950,4949,1996
4950,1269,1996
4950,3248,1996
4951,684,1996
4951,685,1996
4951,5899,1996
4955,3085,1996
4968,8566,1996
4984,2180,1996
4984,2181,1996
4993,616,1996
4993,6947,1996
4998,4659,1996
4998,1105,1996
4998,4660,1996
4998,1057,1996
4998,4662,1996
5010,4951,1996
5010,5899,1996
5013,502,1996
5013,4984,1996
5013,503,1996
5020,4167,1996
5020,230,1996
5020,1085,1996
5020,1136,1996
5025,255,1996
5025,7858,1996
5025,1035,1996
5025,540,1996
5025,2277,1996
5025,2505,1996
5065,751,1996
5065,2811,1996
5065,8387,1996
5065,9040,1996
5090,4741,1996
5090,5664,1996
5103,4998,1996
5103,4660,1996
5103,6152,1996
5103,6153,1996
5103,1057,1996
5115,162,1996
5118,6278,1996
5118,6671,1996
5118,1861,1996
5158,623,1996
5158,167,1996
5158,836,1996
5158,132,1996
5158,837,1996
5158,10751,1996
5162,1556,1996
5191,0,1996
5191,5587,1996
5191,5588,1996
5191,5589,1996
5192,421,1996
5192,2955,1996
5192,1170,1996
5200,732,1996
5208,162,1996
5208,673,1996
5226,3464,1996
5230,5231,1996
5236,259,1996
5236,255,1996
5236,7291,1996
5236,7858,1996
5236,1095,1996
5236,1035,1996
5236,1097,1996
5236,1099,1996
5236,2277,1996
5236,271,1996
5236,1100,1996
5236,4166,1996
5236,2505,1996
5239,6036,1996
5242,255,1996
5246,1556,1996
5246,1560,1996
5274,4814,1996
5274,2376,1996
5274,1669,1996
5274,2278,1996
5314,4799,1996
5314,1905,1996
5314,225,1996
5314,229,1996
5314,230,1996
5314,540,1996
5314,1908,1996
5314,2378,1996
5339,261,1996
5339,260,1996
5339,225,1996
5339,421,1996
5339,1083,1996
5339,7253,1996
5339,3528,1996
5339,552,1996
5339,1050,1996
5381,1432,1996
5424,5423,1996
5424,440,1996
5457,5003,1996
5457,2255,1996
5457,2742,1996
5468,3236,1996
5468,310,1996
5468,3039,1996
5509,421,1996
5515,11070,1996
5515,0,1996
5515,7054,1996
5515,5114,1996
5559,4546,1996
5559,3966,1996
5559,820,1996
5570,1228,1996
5577,3477,1996
5577,3182,1996
5588,5191,1996
5589,5587,1996
5589,5588,1996
5601,4801,1996
5601,3922,1996
5610,255,1996
5610,3801,1996
5612,11220,1996
5636,21,1996
5636,813,1996
5636,2611,1996
5706,5705,1996
5706,5707,1996
5707,5706,1996
5717,1506,1996
5720,3612,1996
5720,1082,1996
5720,3614,1996
5720,3341,1996
5720,1910,1996
5720,3342,1996
5720,1913,1996
5720,2022,1996
5720,2023,1996
5720,3615,1996
5720,3616,1996
5720,4887,1996
5720,115,1996
5720,4035,1996
5737,6155,1996
5791,3375,1996
5791,716,1996
5791,2428,1996
5791,1889,1996
5791,1094,1996
5791,2687,1996
5791,568,1996
5791,6672,1996
5791,6673,1996
5804,4641,1996
5804,1168,1996
5804,4947,1996
5807,5806,1996
5819,5818,1996
5844,3809,1996
5858,927,1996
5858,1002,1996
5858,1007,1996
5858,216,1996
5858,3670,1996
5876,1403,1996
5876,4544,1996
5876,8062,1996
5876,1724,1996
5876,9514,1996
5876,6316,1996
5876,9515,1996
5876,3808,1996
5876,216,1996
5876,5570,1996
5876,1228,1996
5876,6732,1996
5876,1678,1996
5876,1269,1996
5882,1188,1996
5882,2780,1996
5882,1033,1996
5882,5883,1996
5882,764,1996
5883,1188,1996
5883,2780,1996
5887,4804,1996
5887,5273,1996
5887,5274,1996
5887,4733,1996
5887,5275,1996
5912,512,1996
5912,2360,1996
5912,2416,1996
5912,5913,1996
5922,5923,1996
5922,5924,1996
5930,9864,1996
5930,833,1996
5930,4152,1996
5948,1213,1996
5948,3260,1996
5948,2291,1996
5948,7182,1996
5948,7181,1996
5948,1215,1996
5948,10458,1996
5948,10459,1996
5948,1085,1996
5948,1216,1996
5948,6114,1996
5948,1133,1996
5974,162,1996
5991,548,1996
5991,260,1996
5991,552,1996
5991,1398,1996
5991,2675,1996
5991,4435,1996
5991,557,1996
5991,440,1996
5991,4038,1996
5999,5534,1996
5999,307,1996
6008,3152,1996
6008,6009,1996
6023,1094,1996
6023,998,1996
6023,26,1996
6023,377,1996
6023,1023,1996
6032,0,1996
6032,776,1996
6032,772,1996
6032,7958,1996
6032,738,1996
6039,1560,1996
6047,885,1996
6047,3632,1996
6061,2701,1996
6061,2702,1996
6061,287,1996
6076,830,1996
6076,167,1996
6076,6080,1996
6077,6199,1996
6077,6200,1996
6077,830,1996
6077,3876,1996
6077,3333,1996
6077,4861,1996
6078,167,1996
6078,6204,1996
6078,6206,1996
6078,162,1996
6079,167,1996
6079,6204,1996
6080,3028,1996
6080,3754,1996
6080,3876,1996
6086,4947,1996
6086,4691,1996
6111,6110,1996
6111,2269,1996
6112,6108,1996
6112,2269,1996
6112,6110,1996
6112,6268,1996
6116,3467,1996
6116,538,1996
6116,2012,1996
6117,10760,1996
6117,487,1996
6117,2356,1996
6117,1499,1996
6117,3359,1996
6117,2277,1996
6117,1035,1996
6128,2025,1996
6142,2101,1996
6142,5108,1996
6152,1057,1996
6153,1057,1996
6153,4660,1996
6153,4998,1996
6153,4659,1996
6153,1105,1996
6155,1432,1996
6156,8633,1996
6159,3804,1996
6159,1133,1996
6159,3126,1996
6160,3165,1996
6160,1888,1996
6160,377,1996
6175,6864,1996
6191,4784,1996
6200,6199,1996
6200,652,1996
6200,830,1996
6200,3876,1996
6200,833,1996
6200,167,1996
6200,6080,1996
6204,162,1996
6204,5974,1996
6206,1391,1996
6208,4179,1996
6208,813,1996
6209,2426,1996
6209,2428,1996
6238,2260,1996
6238,1844,1996
6238,3650,1996
6238,1978,1996
6243,1284,1996
6243,259,1996
6243,1285,1996
6243,2460,1996
6243,1283,1996
6247,917,1996
6253,7545,1996
6268,6112,1996
6278,3895,1996
6278,1862,1996
6301,421,1996
6301,2955,1996
6302,6301,1996
6341,1421,1996
6341,199,1996
6341,203,1996
6348,9263,1996
6352,151,1996
6352,732,1996
6359,197,1996
6359,3211,1996
6384,755,1996
6384,6401,1996
6384,5652,1996
6389,2326,1996
6390,7545,1996
6408,3057,1996
6408,846,1996
