Source,Target,Year
29489,143479,2020
29489,103907,2020
29489,167743,2020
49561,1353,2020
49561,162972,2020
49561,103418,2020
49561,9331,2020
49561,28046,2020
49561,267,2020
49561,83620,2020
49561,112722,2020
49561,20171,2020
49561,69322,2020
49561,147812,2020
49561,76386,2020
49561,146675,2020
49561,2340,2020
49561,62097,2020
49561,6211,2020
119452,98044,2020
119452,162972,2020
119452,128566,2020
119452,29387,2020
119452,89038,2020
119452,139212,2020
119452,78483,2020
119452,133994,2020
119452,4345,2020
119452,38891,2020
119452,77715,2020
119452,93549,2020
119452,59448,2020
119452,44834,2020
100941,81315,2020
116890,113801,2020
116890,69172,2020
116890,26655,2020
116890,7892,2020
116890,73182,2020
116890,92877,2020
116890,18808,2020
116890,20205,2020
116890,165692,2020
116890,46846,2020
116890,74662,2020
116890,66745,2020
116890,3024,2020
116890,52185,2020
116890,123837,2020
116890,151749,2020
116890,125243,2020
116890,46092,2020
116890,118708,2020
131418,16023,2020
131418,147162,2020
131418,18825,2020
9519,5312,2020
9519,164174,2020
9519,81019,2020
9519,62875,2020
9519,15351,2020
9519,110854,2020
9519,138637,2020
165834,78454,2020
165834,67382,2020
24308,267,2020
24308,12020,2020
24308,131442,2020
72101,70693,2020
72101,131369,2020
57530,46476,2020
57530,1353,2020
57530,26554,2020
57530,49259,2020
57530,34570,2020
57530,10538,2020
57530,159030,2020
57530,106105,2020
57530,21459,2020
57530,119334,2020
57530,89027,2020
57530,163096,2020
57530,85040,2020
57530,98316,2020
57530,32151,2020
57530,126024,2020
57530,41480,2020
57530,87761,2020
57530,83768,2020
57530,114360,2020
57530,69794,2020
57530,37909,2020
57530,154342,2020
57530,129173,2020
57530,141153,2020
57530,6146,2020
57530,7411,2020
85133,13470,2020
85133,46079,2020
128781,61100,2020
128781,143001,2020
128781,135057,2020
128781,101931,2020
128781,30486,2020
128781,31985,2020
128781,141829,2020
128781,73239,2020
128781,136575,2020
128781,116812,2020
128781,143261,2020
128781,49484,2020
128781,68001,2020
128781,6825,2020
128781,1736,2020
128781,107614,2020
128781,30839,2020
128781,82511,2020
128781,116983,2020
128781,107691,2020
128781,144795,2020
128781,125130,2020
128781,33955,2020
128781,77795,2020
128781,85721,2020
128781,142610,2020
128781,89816,2020
128784,5276,2020
128784,96830,2020
128784,56703,2020
87855,25208,2020
87855,18669,2020
87855,87545,2020
87855,67166,2020
87855,22035,2020
87855,139767,2020
87855,62078,2020
101033,38759,2020
142072,120392,2020
142072,121756,2020
142072,82239,2020
142072,30580,2020
142072,53435,2020
142072,73340,2020
142072,144636,2020
142072,49544,2020
142072,64142,2020
142072,2133,2020
142072,28637,2020
142072,18113,2020
142072,110710,2020
142072,27373,2020
142072,52866,2020
142072,155849,2020
123461,158862,2020
123461,63683,2020
123461,112,2020
123461,59944,2020
123461,20089,2020
123461,22831,2020
123461,144584,2020
123461,79872,2020
123461,164567,2020
123461,32551,2020
123461,27331,2020
123461,149258,2020
123461,161131,2020
57578,2779,2020
57578,80910,2020
57578,58607,2020
57578,35972,2020
32267,9243,2020
32267,66015,2020
32267,129342,2020
45625,92756,2020
45625,127404,2020
45625,58867,2020
45625,85683,2020
19069,29281,2020
19069,833,2020
19069,23478,2020
19069,67370,2020
114340,1353,2020
114340,25208,2020
114340,34570,2020
114340,45355,2020
114340,74739,2020
114340,159656,2020
114340,42075,2020
114340,93649,2020
114340,127965,2020
114340,72679,2020
114340,139975,2020
114340,126770,2020
126184,131240,2020
49685,96787,2020
49685,159118,2020
49685,65456,2020
49685,1893,2020
49685,74949,2020
540,25152,2020
540,121651,2020
540,25208,2020
540,58630,2020
540,102127,2020
540,168399,2020
540,94296,2020
540,110199,2020
540,90426,2020
540,90451,2020
540,46933,2020
540,123412,2020
540,126123,2020
540,156851,2020
540,78934,2020
540,138414,2020
540,12579,2020
540,55303,2020
540,27340,2020
540,8596,2020
540,55422,2020
540,79124,2020
540,104073,2020
540,32707,2020
540,42075,2020
540,133339,2020
540,166425,2020
540,108191,2020
540,133376,2020
540,122669,2020
540,4949,2020
540,159887,2020
21710,38438,2020
21710,85144,2020
21710,14192,2020
50996,25152,2020
50996,1353,2020
50996,25208,2020
50996,58595,2020
50996,119322,2020
50996,128644,2020
50996,6795,2020
50996,68037,2020
50996,44261,2020
50996,146138,2020
50996,155291,2020
50996,69794,2020
50996,90847,2020
50996,67166,2020
50996,51364,2020
50996,125272,2020
156700,9331,2020
156700,28046,2020
156700,6779,2020
156700,147812,2020
156700,13906,2020
156700,28717,2020
156700,23457,2020
156700,123904,2020
156700,30004,2020
55024,18655,2020
55024,49259,2020
55024,25319,2020
55024,149859,2020
55024,164323,2020
55024,124619,2020
55024,82401,2020
55024,23002,2020
55024,72133,2020
55024,15004,2020
55024,87868,2020
55024,135491,2020
55024,113095,2020
55024,19417,2020
55024,106699,2020
55024,94874,2020
55024,51401,2020
55024,68692,2020
37631,16273,2020
37631,16276,2020
37631,15365,2020
37631,32654,2020
37631,51426,2020
68199,153501,2020
68199,37324,2020
68199,126510,2020
68199,143853,2020
48352,26460,2020
48352,1353,2020
48352,2842,2020
48352,164291,2020
48352,100779,2020
48352,102137,2020
48352,70622,2020
48352,20204,2020
48352,40128,2020
48352,168440,2020
48352,26824,2020
48352,22902,2020
48352,159266,2020
48352,103603,2020
48352,142250,2020
48352,69794,2020
48352,159656,2020
48352,67166,2020
48352,142485,2020
48352,55399,2020
48352,92371,2020
48352,42166,2020
48352,74065,2020
48352,150641,2020
86558,41213,2020
86558,11923,2020
86558,138408,2020
86558,159692,2020
81301,57489,2020
81301,15431,2020
150170,22502,2020
150170,25208,2020
150170,117850,2020
150170,35983,2020
150170,29322,2020
150170,144646,2020
150170,55272,2020
150170,77683,2020
150170,159656,2020
150170,67166,2020
150170,33897,2020
150170,98786,2020
150170,4834,2020
150170,125272,2020
150170,11379,2020
113014,118268,2020
113014,147830,2020
113014,36817,2020
66901,1663,2020
66901,9430,2020
66901,107630,2020
66901,158761,2020
94531,59770,2020
94531,53277,2020
94531,165570,2020
94531,121890,2020
94531,126008,2020
61594,101857,2020
61594,65047,2020
61594,34891,2020
61594,44315,2020
61594,89273,2020
36350,11760,2020
36350,33180,2020
36350,92899,2020
36350,165627,2020
36350,143230,2020
36350,54928,2020
36350,74792,2020
36350,161971,2020
36350,167578,2020
36350,90912,2020
36350,52761,2020
36350,92281,2020
36350,135955,2020
36350,83061,2020
148898,153549,2020
148898,89035,2020
148898,142408,2020
98502,101512,2020
154077,1353,2020
154077,25208,2020
154077,22596,2020
154077,35983,2020
154077,127175,2020
154077,128577,2020
154077,112726,2020
154077,73239,2020
154077,9391,2020
154077,58741,2020
154077,44143,2020
154077,98272,2020
154077,135309,2020
154077,121966,2020
154077,118121,2020
154077,107556,2020
154077,10732,2020
154077,106204,2020
154077,96970,2020
154077,4299,2020
154077,161884,2020
154077,76026,2020
154077,89176,2020
154077,34873,2020
154077,106327,2020
154077,85171,2020
154077,122103,2020
154077,60254,2020
154077,50966,2020
154077,6948,2020
154077,66891,2020
154077,582,2020
154077,101127,2020
154077,86626,2020
154077,9683,2020
154077,133021,2020
154077,67166,2020
154077,162300,2020
154077,31242,2020
154077,9944,2020
154077,127903,2020
154077,76583,2020
154077,34064,2020
154077,51482,2020
114387,40184,2020
136826,147035,2020
136826,165465,2020
136826,11975,2020
93247,154879,2020
93247,112560,2020
93247,165525,2020
93247,148613,2020
93247,28069,2020
93247,12044,2020
93247,81152,2020
93247,21619,2020
93247,34938,2020
93247,158038,2020
93247,40333,2020
93247,97153,2020
93247,81321,2020
93247,126265,2020
93247,51409,2020
93247,141192,2020
93247,8711,2020
93247,64718,2020
93247,125395,2020
76164,14783,2020
76164,29502,2020
76164,42995,2020
76164,68778,2020
12317,10523,2020
12317,22686,2020
12317,135147,2020
12317,149843,2020
12317,145978,2020
12317,98274,2020
12317,126708,2020
101138,58439,2020
101138,148430,2020
101138,86117,2020
101138,26673,2020
101138,136458,2020
101138,54701,2020
101138,168371,2020
101138,114101,2020
101138,106122,2020
101138,45464,2020
101138,159297,2020
101138,82541,2020
101138,136713,2020
101138,72110,2020
101138,57584,2020
101138,39275,2020
101138,130482,2020
101138,80290,2020
101138,77733,2020
101138,32654,2020
101138,52783,2020
101138,51426,2020
101138,155778,2020
101138,68647,2020
101138,44861,2020
101138,137281,2020
101138,46208,2020
168683,149856,2020
168683,125897,2020
168683,156420,2020
168683,165686,2020
168683,34735,2020
168683,95663,2020
168683,165769,2020
168683,64135,2020
168683,41623,2020
168683,47032,2020
168683,148885,2020
168683,8258,2020
168683,25698,2020
168683,101140,2020
168683,106573,2020
168683,86940,2020
168683,55480,2020
168683,141245,2020
45693,55944,2020
45693,112634,2020
45693,159234,2020
76169,97403,2020
64246,132356,2020
64246,1353,2020
64246,29128,2020
64246,7750,2020
64246,71718,2020
64246,45212,2020
64246,119125,2020
64246,98050,2020
64246,147087,2020
64246,99443,2020
64246,86222,2020
64246,6671,2020
64246,73215,2020
64246,96886,2020
64246,152500,2020
64246,161851,2020
64246,379,2020
64246,81183,2020
64246,126088,2020
64246,95720,2020
64246,150224,2020
64246,130464,2020
64246,18049,2020
64246,133151,2020
64246,67166,2020
64246,61900,2020
64246,94834,2020
64246,106699,2020
64246,59307,2020
64246,69942,2020
64246,59390,2020
64246,157153,2020
64246,130623,2020
64246,71346,2020
45704,116521,2020
45704,13137,2020
45704,19955,2020
45704,135057,2020
45704,143124,2020
45704,135224,2020
45704,71926,2020
45704,104851,2020
45704,134113,2020
45704,112911,2020
45704,138043,2020
45704,99765,2020
45704,107705,2020
45704,140768,2020
45704,123547,2020
45704,149111,2020
45704,154342,2020
45704,73876,2020
45704,93751,2020
115784,25208,2020
115784,117850,2020
115784,7814,2020
115784,153666,2020
115784,4143,2020
115784,52018,2020
115784,9317,2020
115784,37366,2020
115784,69304,2020
115784,119322,2020
115784,22809,2020
115784,17564,2020
115784,124636,2020
115784,121921,2020
115784,89089,2020
115784,69794,2020
115784,53950,2020
115784,67166,2020
115784,64496,2020
115784,22035,2020
115784,123837,2020
115784,7313,2020
115784,122560,2020
115784,104069,2020
115784,110834,2020
115784,149319,2020
115784,15555,2020
115784,166425,2020
115784,11379,2020
115784,35496,2020
115784,146749,2020
51069,132376,2020
51069,82862,2020
156779,119197,2020
156779,52042,2020
156779,93491,2020
156779,32700,2020
156779,147983,2020
65615,20129,2020
15140,26460,2020
15140,159073,2020
15140,44046,2020
15140,89039,2020
15140,21564,2020
15140,30807,2020
15140,32260,2020
15140,68165,2020
15140,67166,2020
15140,20693,2020
15140,110664,2020
15140,108093,2020
15140,161124,2020
15140,166397,2020
15140,117470,2020
5788,42493,2020
5788,143034,2020
5788,146091,2020
5788,117295,2020
5788,77882,2020
5788,98936,2020
5788,159881,2020
128911,134013,2020
128911,94341,2020
128911,75985,2020
128911,167146,2020
128911,108941,2020
128911,10839,2020
128911,1844,2020
128911,103700,2020
128911,65603,2020
128911,40389,2020
128911,102468,2020
128911,110483,2020
128911,139581,2020
128911,16604,2020
128911,52711,2020
128911,61964,2020
128911,66078,2020
134277,61221,2020
134277,62681,2020
134277,165736,2020
134277,102274,2020
134277,58948,2020
134277,101086,2020
134277,111754,2020
134277,102457,2020
134277,67166,2020
134277,117508,2020
86620,22596,2020
86620,35983,2020
86620,52018,2020
86620,128577,2020
86620,73239,2020
86620,103461,2020
86620,17569,2020
86620,45464,2020
86620,89075,2020
86620,107556,2020
86620,106204,2020
86620,130031,2020
86620,34873,2020
86620,48259,2020
86620,127473,2020
86620,67166,2020
86620,942,2020
86620,6130,2020
86620,34064,2020
17858,121966,2020
17858,24219,2020
17858,123361,2020
17858,62823,2020
17858,95804,2020
17858,76134,2020
17858,102409,2020
17858,106424,2020
17858,94548,2020
17858,64465,2020
17858,22132,2020
47110,112455,2020
47110,137114,2020
47110,113348,2020
47110,59334,2020
47110,116127,2020
47110,85721,2020
82684,22596,2020
82684,52155,2020
82684,76026,2020
82684,3053,2020
82684,22975,2020
82684,45587,2020
82684,86483,2020
82684,56267,2020
82684,94440,2020
82684,160629,2020
82684,6948,2020
82684,101397,2020
82684,56823,2020
107797,35867,2020
107797,99403,2020
107797,80882,2020
107797,47995,2020
107797,9313,2020
107797,114624,2020
107797,129179,2020
107797,72554,2020
107797,19646,2020
1944,148914,2020
27080,128362,2020
27080,25208,2020
27080,26554,2020
27080,30510,2020
27080,52018,2020
27080,128577,2020
27080,103461,2020
27080,149954,2020
27080,77301,2020
27080,69794,2020
27080,13903,2020
27080,67166,2020
27080,121219,2020
27080,60672,2020
27080,93649,2020
27080,58062,2020
27080,34064,2020
27080,51482,2020
27080,166467,2020
127556,1353,2020
127556,112483,2020
127556,34570,2020
127556,49351,2020
127556,111562,2020
127556,131414,2020
127556,97061,2020
127556,46979,2020
127556,20437,2020
127556,28381,2020
127556,10971,2020
127556,160735,2020
127556,53950,2020
127556,46132,2020
140868,168345,2020
140868,71198,2020
164695,98468,2020
164695,134611,2020
164695,100239,2020
87992,107257,2020
87992,9252,2020
87992,21370,2020
87992,82303,2020
87992,66650,2020
87992,97483,2020
87992,94874,2020
87992,118671,2020
32378,141571,2020
32378,77025,2020
32378,29278,2020
32378,34604,2020
32378,21380,2020
32378,19541,2020
32378,84344,2020
151480,53244,2020
151480,143067,2020
151480,94105,2020
40406,106699,2020
40406,18208,2020
40406,73980,2020
117093,10479,2020
117093,108638,2020
117093,20690,2020
117093,52747,2020
28431,90090,2020
28431,162931,2020
28431,18778,2020
28431,28077,2020
28431,157811,2020
28431,131389,2020
28431,28339,2020
28431,164925,2020
28431,72554,2020
28431,10117,2020
126298,110664,2020
126298,117471,2020
126298,46157,2020
126298,88399,2020
126298,91087,2020
126298,129387,2020
49784,1638,2020
49784,100988,2020
49784,159435,2020
49784,48406,2020
49784,111989,2020
49784,90894,2020
49784,19454,2020
49784,59330,2020
49784,102810,2020
49784,167731,2020
49784,165080,2020
49784,7448,2020
49784,141291,2020
1965,144382,2020
1965,144717,2020
1965,21667,2020
1965,158241,2020
1965,149249,2020
97223,98912,2020
147650,41634,2020
147650,134387,2020
147650,2133,2020
147650,102729,2020
147650,109412,2020
147650,68652,2020
147650,66015,2020
147650,166409,2020
147650,108210,2020
147650,68750,2020
162106,59998,2020
162106,77539,2020
162106,18084,2020
162106,92227,2020
162106,110902,2020
162106,51658,2020
102475,21254,2020
102475,54775,2020
102475,25464,2020
102475,108787,2020
102475,17601,2020
102475,148711,2020
102475,102237,2020
102475,113298,2020
102475,94874,2020
102475,162484,2020
102475,137455,2020
31034,159073,2020
31034,105049,2020
31034,16909,2020
31034,91052,2020
110475,33073,2020
110475,1353,2020
110475,82190,2020
110475,110045,2020
110475,8093,2020
110475,106254,2020
110475,9554,2020
110475,81237,2020
110475,83955,2020
110475,49791,2020
110475,53950,2020
110475,67166,2020
110475,161009,2020
110475,67254,2020
110475,167635,2020
110475,166425,2020
110475,139975,2020
666,25347,2020
88016,122957,2020
131635,78260,2020
131635,108769,2020
131635,163112,2020
131635,160484,2020
131635,13473,2020
131635,124733,2020
131635,47283,2020
131635,8512,2020
131635,20699,2020
131635,1037,2020
134324,128577,2020
134324,55052,2020
134324,69794,2020
134324,159656,2020
134324,7297,2020
134324,42150,2020
160787,1353,2020
160787,42502,2020
160787,69057,2020
160787,18630,2020
160787,27866,2020
160787,115487,2020
160787,10741,2020
160787,68037,2020
160787,123389,2020
160787,150073,2020
160787,41549,2020
160787,62822,2020
160787,123760,2020
160787,93487,2020
160787,159656,2020
160787,855,2020
160787,67258,2020
160787,46132,2020
160787,27473,2020
16533,45125,2020
16533,69232,2020
16533,77098,2020
16533,74536,2020
16533,10614,2020
16533,7954,2020
16533,118060,2020
16533,102152,2020
16533,89039,2020
16533,98272,2020
16533,127335,2020
16533,74716,2020
16533,93020,2020
16533,21564,2020
16533,103555,2020
16533,114270,2020
16533,16358,2020
16533,21677,2020
16533,5690,2020
16533,86553,2020
16533,83867,2020
16533,33617,2020
16533,93215,2020
16533,16513,2020
16533,16602,2020
16533,130402,2020
16533,101286,2020
16533,39305,2020
16533,27332,2020
16533,43360,2020
16533,51364,2020
16533,108093,2020
16533,32684,2020
16533,161124,2020
16533,34051,2020
16533,48903,2020
16533,141317,2020
16533,30136,2020
16533,34175,2020
16533,146942,2020
155488,50480,2020
155488,25208,2020
155488,17470,2020
155488,102137,2020
155488,30764,2020
155488,53625,2020
155488,102414,2020
155488,119824,2020
155488,67166,2020
155488,108093,2020
155488,72545,2020
155488,129232,2020
155488,166397,2020
155488,30083,2020
155488,56818,2020
139554,153517,2020
139554,158937,2020
139554,144354,2020
139554,95411,2020
139554,124,2020
139554,46645,2020
139554,139059,2020
139554,14681,2020
139554,69228,2020
139554,104709,2020
139554,64095,2020
139554,47283,2020
139554,16708,2020
139554,13954,2020
139554,146548,2020
139554,112042,2020
139554,158460,2020
139554,50119,2020
147674,37690,2020
51129,148430,2020
51129,74431,2020
51129,74534,2020
51129,136458,2020
51129,63902,2020
51129,168345,2020
51129,135231,2020
51129,57332,2020
51129,114091,2020
51129,16226,2020
51129,10732,2020
51129,123347,2020
51129,146092,2020
51129,99693,2020
51129,130111,2020
51129,168858,2020
51129,134490,2020
51129,67166,2020
51129,26024,2020
51129,39369,2020
51129,122492,2020
51129,73894,2020
51129,105416,2020
51129,27427,2020
51129,149285,2020
51129,12758,2020
51129,113481,2020
51129,60767,2020
51129,74060,2020
76263,19955,2020
76263,69152,2020
76263,34570,2020
76263,33308,2020
76263,88977,2020
76263,157775,2020
76263,140627,2020
76263,131414,2020
76263,135423,2020
76263,136729,2020
76263,56320,2020
76263,90592,2020
76263,141138,2020
21857,124546,2020
69693,45125,2020
69693,125710,2020
69693,111252,2020
69693,42623,2020
69693,103552,2020
25818,147156,2020
25818,57647,2020
25818,57742,2020
47169,26460,2020
47169,98050,2020
47169,87471,2020
47169,147104,2020
47169,29312,2020
47169,40016,2020
47169,62554,2020
47169,40112,2020
47169,21564,2020
47169,103555,2020
47169,85140,2020
47169,146207,2020
47169,166208,2020
47169,109348,2020
47169,88258,2020
47169,108093,2020
47169,23455,2020
47169,69942,2020
47169,42102,2020
47169,20861,2020
47169,166397,2020
47169,130651,2020
47169,40799,2020
47169,74011,2020
47169,46157,2020
47169,114874,2020
47169,56818,2020
65689,50561,2020
65689,43954,2020
65689,44053,2020
65689,65508,2020
65689,68236,2020
65689,163360,2020
65689,72296,2020
65689,133075,2020
65689,161148,2020
28462,1353,2020
28462,25208,2020
28462,30554,2020
28462,106018,2020
28462,35983,2020
28462,17539,2020
28462,58711,2020
28462,65292,2020
28462,41448,2020
28462,144650,2020
28462,146054,2020
28462,42915,2020
28462,48497,2020
28462,9944,2020
28462,81629,2020
28462,72552,2020
28462,130634,2020
28462,38104,2020
28462,71371,2020
28462,12828,2020
40442,90306,2020
40442,12005,2020
40442,94969,2020
40442,50119,2020
19237,135100,2020
19237,149876,2020
19237,77366,2020
19237,34875,2020
19237,166413,2020
127595,11718,2020
127595,44051,2020
127595,67166,2020
127595,3572,2020
43141,13676,2020
43141,40421,2020
72303,164205,2020
72303,109428,2020
24523,1353,2020
24523,13392,2020
24523,81075,2020
24523,168394,2020
24523,120711,2020
24523,124730,2020
24523,144700,2020
24523,56244,2020
24523,150099,2020
24523,16355,2020
24523,10874,2020
24523,147536,2020
24523,49694,2020
24523,97141,2020
24523,29642,2020
24523,64241,2020
24523,23135,2020
24523,114483,2020
24523,69794,2020
24523,49975,2020
24523,52804,2020
24523,145255,2020
24523,51493,2020
24523,153240,2020
24523,113502,2020
24523,152079,2020
77592,25319,2020
77592,45348,2020
5851,48820,2020
64350,1353,2020
64350,67738,2020
64350,25208,2020
64350,29198,2020
64350,135084,2020
64350,54560,2020
64350,6668,2020
64350,99503,2020
64350,4174,2020
64350,100818,2020
64350,161856,2020
64350,69794,2020
64350,52608,2020
64350,85493,2020
64350,41930,2020
64350,43293,2020
64350,63213,2020
64350,75164,2020
64350,22035,2020
64350,151734,2020
64350,2188,2020
64350,55399,2020
64350,26108,2020
64350,125272,2020
64350,51456,2020
64350,80447,2020
64350,40809,2020
64350,166425,2020
64350,75371,2020
64350,14201,2020
64350,139975,2020
166050,107181,2020
166050,50654,2020
166050,32010,2020
166050,150141,2020
166050,19383,2020
166050,75144,2020
166050,93596,2020
166050,19493,2020
166050,108141,2020
166050,59472,2020
15222,61100,2020
15222,25208,2020
15222,27866,2020
15222,49351,2020
15222,28032,2020
15222,20148,2020
15222,8008,2020
15222,131339,2020
15222,143286,2020
15222,10741,2020
15222,77301,2020
15222,78549,2020
15222,45523,2020
15222,24272,2020
15222,60161,2020
15222,72063,2020
15222,16306,2020
15222,26968,2020
15222,126324,2020
15222,163543,2020
15222,72422,2020
15222,67166,2020
15222,15365,2020
15222,63213,2020
15222,855,2020
15222,119954,2020
15222,129238,2020
15222,105421,2020
15222,30008,2020
15222,98866,2020
15222,23487,2020
15222,46132,2020
15222,24909,2020
150287,102138,2020
150287,89076,2020
150287,97179,2020
150287,122277,2020
12445,27774,2020
12445,74426,2020
12445,115359,2020
12445,63866,2020
12445,13309,2020
12445,44067,2020
12445,21483,2020
12445,14903,2020
12445,14904,2020
12445,115583,2020
12445,18960,2020
12445,155234,2020
12445,68077,2020
12445,110276,2020
12445,119506,2020
12445,118232,2020
12445,104933,2020
12445,36262,2020
12445,106315,2020
12445,94459,2020
12445,91835,2020
12445,50992,2020
12445,115710,2020
12445,42994,2020
12445,128849,2020
12445,45794,2020
12445,77715,2020
12445,44752,2020
139570,41131,2020
139570,25208,2020
139570,91713,2020
139570,90541,2020
139570,56266,2020
139570,56277,2020
139570,19358,2020
88057,69198,2020
88057,12730,2020
142270,58439,2020
142270,34570,2020
142270,35983,2020
142270,72063,2020
142270,69999,2020
55166,50452,2020
55166,66375,2020
55166,164128,2020
55166,45214,2020
55166,99408,2020
55166,120713,2020
55166,20302,2020
55166,127770,2020
55166,131866,2020
55166,15459,2020
55166,113441,2020
55166,26140,2020
61738,89137,2020
61738,129275,2020
35112,130950,2020
35112,129644,2020
35112,112561,2020
35112,88819,2020
35112,108586,2020
35112,94105,2020
35112,65151,2020
35112,42623,2020
35112,87551,2020
35112,140459,2020
35112,46760,2020
35112,91587,2020
35112,143182,2020
35112,151155,2020
35112,22836,2020
35112,46834,2020
35112,21530,2020
35112,168443,2020
35112,95685,2020
35112,115630,2020
35112,19024,2020
35112,143444,2020
35112,94564,2020
35112,43075,2020
35112,16521,2020
35112,122273,2020
35112,82744,2020
35112,92110,2020
35112,53933,2020
35112,47283,2020
35112,15343,2020
35112,35253,2020
35112,48660,2020
35112,114630,2020
35112,86872,2020
35112,64508,2020
35112,45959,2020
35112,162315,2020
35112,139743,2020
35112,129151,2020
35112,157048,2020
35112,93536,2020
35112,126527,2020
35112,84228,2020
35112,13999,2020
35112,82975,2020
35112,122603,2020
35112,31426,2020
35112,129352,2020
35112,113492,2020
35112,60783,2020
35112,14191,2020
35112,76648,2020
163440,25208,2020
163440,95572,2020
163440,128644,2020
163440,165736,2020
163440,140662,2020
163440,163221,2020
163440,158015,2020
163440,69794,2020
163440,67166,2020
163440,22035,2020
163440,93649,2020
163440,46132,2020
163440,56795,2020
163440,157211,2020
163440,149557,2020
48506,54474,2020
48506,35756,2020
48506,157548,2020
48506,162900,2020
48506,10629,2020
48506,24123,2020
48506,17551,2020
48506,149963,2020
48506,72017,2020
48506,101031,2020
48506,622,2020
48506,113095,2020
48506,106484,2020
48506,93314,2020
48506,77552,2020
48506,13799,2020
48506,16633,2020
48506,16758,2020
48506,120130,2020
154198,1353,2020
154198,13158,2020
154198,165448,2020
154198,48020,2020
154198,52018,2020
154198,141935,2020
154198,64050,2020
154198,21564,2020
154198,41560,2020
154198,41561,2020
154198,21650,2020
154198,120825,2020
154198,139487,2020
154198,149111,2020
154198,108006,2020
154198,147834,2020
154198,67166,2020
154198,49975,2020
154198,98786,2020
154198,100133,2020
154198,157082,2020
154198,27354,2020
154198,127834,2020
154198,122511,2020
154198,108093,2020
154198,63285,2020
154198,69942,2020
154198,129284,2020
154198,120021,2020
154198,166397,2020
154198,30083,2020
154198,88399,2020
154198,114874,2020
154198,56818,2020
154198,52899,2020
154198,35496,2020
19255,70533,2020
19255,80371,2020
19255,92541,2020
19255,41026,2020
35120,66697,2020
35120,164441,2020
35120,30823,2020
35120,12141,2020
35120,44302,2020
35120,167339,2020
35120,31062,2020
35120,12497,2020
35120,162507,2020
35120,130716,2020
35120,67459,2020
35120,54275,2020
151543,112635,2020
151543,114000,2020
151543,74516,2020
151543,13309,2020
151543,80989,2020
151543,116760,2020
151543,120629,2020
151543,98242,2020
151543,135304,2020
151543,99625,2020
151543,114197,2020
151543,68077,2020
151543,97008,2020
151543,46928,2020
151543,132768,2020
151543,49582,2020
151543,447,2020
151543,131454,2020
151543,87842,2020
151543,23022,2020
151543,148838,2020
151543,136752,2020
151543,99819,2020
151543,140810,2020
151543,72247,2020
151543,8332,2020
151543,5841,2020
151543,68330,2020
151543,161030,2020
151543,28697,2020
151543,77801,2020
151543,80387,2020
151543,87056,2020
151543,19654,2020
151543,112312,2020
61748,88960,2020
61748,39382,2020
61748,104037,2020
76298,1353,2020
76298,78244,2020
76298,33335,2020
76298,161871,2020
76298,138011,2020
76298,47016,2020
76298,106416,2020
76298,143535,2020
76298,118337,2020
76298,118350,2020
76298,134311,2020
76298,159517,2020
